leaf_id,depth,leaf_weight,feature,path_gain,coef_abs,leaf_score,weighted_contribution,seed
1,2,0.25806451612903225,AGE,0.5662233946345441,1.2473908609221958,0.5211791503335438,0.13449784524736613,1
1,2,0.25806451612903225,AJCC_NODES_PATHOLOGIC_PN,0.0,0.2777945194200396,0.004716606536849195,0.0012171887837030182,1
1,2,0.25806451612903225,AJCC_STAGING_EDITION,0.0,0.08702849913382565,0.0014776360194713237,0.00038132542437969644,1
1,2,0.25806451612903225,DAYS_TO_COLLECTION,0.0,2.4984638042509637,0.042420817861394816,0.010947307835198662,1
1,2,0.25806451612903225,FORM_COMPLETION_DATE,0.0,0.14773794042329294,0.0025084070664745917,0.0006473308558644107,1
1,2,0.25806451612903225,FRACTION_GENOME_ALTERED,0.0,0.11145342659970411,0.0018923410064096632,0.0004883460661702357,1
1,2,0.25806451612903225,ICD_10,0.0,0.42682543187634636,0.007246966665449017,0.0018701849459223268,1
1,2,0.25806451612903225,ICD_O_3_HISTOLOGY,0.0,0.5589911530107577,0.009490976754457934,0.0024492843237310796,1
1,2,0.25806451612903225,ICD_O_3_SITE,0.0,0.757854923068668,0.012867437023565576,0.0033206289093072453,1
1,2,0.25806451612903225,INITIAL_PATHOLOGIC_DX_YEAR,0.0,4.006940692029559,0.06803288524284078,0.017556873611055682,1
1,2,0.25806451612903225,OS_MONTHS,0.0,5.447648756297213,0.09249432201921359,0.02386950245657125,1
1,2,0.25806451612903225,SAMPLE_INITIAL_WEIGHT,0.0,0.5527036957032644,0.00938422352441367,0.002421735103074495,1
1,2,0.25806451612903225,SUBMITTED_TUMOR_DX_DAYS_TO,0.0,0.2853588024349246,0.004845038684427447,0.0012503325637232123,1
1,2,0.25806451612903225,TISSUE_SOURCE_SITE,0.0,0.030050369236123076,0.0005102180139109164,0.00013166916488023647,1
1,2,0.25806451612903225,TUMOR_SITE,0.0,0.43460278085600934,0.007379016408955186,0.0019042622990852092,1
1,2,0.25806451612903225,ETHNICITY,0.0,0.7518063614033984,0.012764739945349251,0.003294126437509484,1
1,2,0.25806451612903225,HISTORY_NEOADJUVANT_TRTYN,0.0,0.0,0.0,0.0,1
1,2,0.25806451612903225,HISTORY_OTHER_MALIGNANCY,0.0,0.9311017898700945,0.015808954034593058,0.00407973007344337,1
1,2,0.25806451612903225,NEW_TUMOR_EVENT_AFTER_INITIAL_TREATMENT,0.0,1.1082299237525939,0.018816370148756426,0.004855837457743594,1
1,2,0.25806451612903225,OCT_EMBEDDED,0.0,0.6033601463834032,0.010244307254324311,0.002643692194664338,1
1,2,0.25806451612903225,PRIMARY_MELANOMA_KNOWN_DX,0.0,0.9159145580353049,0.015551093666799761,0.0040131854623999385,1
1,2,0.25806451612903225,PROSPECTIVE_COLLECTION,0.0,0.3214840181665465,0.0054584000603846855,0.0014086193704218543,1
1,2,0.25806451612903225,RACE,0.0,2.2092214253791718,0.037509840863833174,0.009679958932602109,1
1,2,0.25806451612903225,RADIATION_TREATMENT_ADJUVANT,0.0,0.15744475852807976,0.0026732168036163713,0.0006898624009332572,1
1,2,0.25806451612903225,RETROSPECTIVE_COLLECTION,0.0,0.726708179507467,0.012338603932873116,0.003184155853644675,1
1,2,0.25806451612903225,SAMPLE_COUNT,0.0,2.2890391963154424,0.03886504765819583,0.010029689718244085,1
1,2,0.25806451612903225,SAMPLE_TYPE,0.0,0.43050139503426577,0.0073093799625005805,0.0018862916032259562,1
